Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2015,Agosto,0611106,Antihipertensor                                                                                     ,115.29,115.43,114.00,115.66,122.92,126.53,106.53,111.85,99.32
2015,Agosto,0611107,Vacunas de prevención                                                                               ,105.76,100.00,132.57,107.72,100.00,112.26,110.00,100.00,100.00
2015,Agosto,0611108,Dermatológico                                                                                       ,118.93,122.97,117.68,116.45,127.22,118.93,111.76,116.56,111.74
2015,Agosto,0611109,Mucolítico y broncodilatador                                                                        ,117.93,122.61,110.64,121.65,116.91,117.87,111.65,118.36,119.72
2015,Agosto,0611110,Vitaminas y minerales                                                                               ,109.49,109.11,116.60,116.41,113.88,104.88,106.02,110.62,111.71
2015,Agosto,0612101,"Vendas, parches, apósitos                                                                           ",129.71,136.80,134.99,127.62,120.51,135.92,111.25,119.62,126.19
2015,Agosto,0612102,Preservativos                                                                                       ,113.18,110.96,119.96,112.85,117.57,123.49,116.62,120.56,107.84
2015,Agosto,0613101,Lentes de corrección                                                                                ,111.95,109.30,110.44,120.52,108.17,113.78,119.52,113.09,107.72
2015,Agosto,0621101,Consulta médica                                                                                     ,115.54,118.13,110.87,121.20,128.48,120.45,109.47,108.11,108.08
2015,Agosto,0621102,Consulta con ginecólogo                                                                             ,114.53,119.31,105.95,116.56,106.64,108.70,127.92,100.00,103.79
2015,Agosto,0622101,Consulta odontológica                                                                               ,114.75,118.27,121.06,113.14,103.93,109.16,109.93,100.17,121.34
2015,Agosto,0622102,Tratamiento odontológico                                                                            ,112.25,114.80,107.67,119.87,127.16,109.82,103.45,105.73,120.38
2015,Agosto,0623101,Examen de radiología y otros                                                                        ,110.90,109.01,108.67,116.66,139.48,102.40,109.26,105.26,119.22
2015,Agosto,0623102,Examen de laboratorio clínico                                                                       ,110.64,110.14,106.00,127.91,100.00,104.03,107.66,102.36,129.04
2015,Agosto,0631101,Servicio de hospitalización                                                                         ,106.43,107.98,105.73,114.47,114.47,101.43,101.49,100.00,111.19
2015,Agosto,0631102,Intervención hospitalaria                                                                           ,111.53,107.35,108.45,135.07,122.63,105.66,106.22,108.10,116.41
2015,Agosto,07,Transporte                                                                                          ,103.30,103.70,114.62,103.16,113.02,103.91,98.65,96.58,103.41
2015,Agosto,0711101,Automóvil y pick up                                                                                 ,98.59,99.81,99.45,98.50,97.62,97.86,96.72,97.20,99.77
2015,Agosto,0712101,Motocicletas                                                                                        ,104.70,107.56,101.90,101.83,102.56,106.59,106.87,101.22,105.61
2015,Agosto,0713101,Bicicletas                                                                                          ,111.91,113.63,114.39,120.75,108.38,119.44,105.23,109.03,106.65
2015,Agosto,0721101,Repuestos para vehículos en general (amortiguador)                                                  ,114.24,105.84,106.28,114.58,159.54,119.42,113.22,103.68,121.62
2015,Agosto,0721102,Llantas para automóvil                                                                              ,118.19,123.05,105.99,110.78,120.07,124.37,116.42,98.99,118.94
2015,Agosto,0721103,Baterías y lubricantes                                                                              ,114.61,111.50,115.87,111.51,128.21,114.76,113.14,120.92,109.80
2015,Agosto,0722101,Gasolina superior                                                                                   ,85.51,85.14,86.45,88.18,85.31,86.06,85.57,84.43,87.51
2015,Agosto,0722102,Gasolina regular                                                                                    ,84.05,83.28,84.56,87.21,84.87,84.56,84.04,84.45,85.72
2015,Agosto,0722103,Diésel                                                                                              ,70.67,68.57,72.04,74.91,67.31,70.41,71.00,69.86,73.33
2015,Agosto,0723101,Servicio de mantenimiento de automóvil                                                              ,114.23,117.58,100.00,109.35,103.79,108.63,119.50,106.09,113.60
